"added_route_id","trip_id"
"Red","35449195-L1"
"Red","35449196-L1"
"Red","35449197-L1"
"Red","35449198-L1"
"Red","35449199-L1"
"Red","35449200-L1"
"Red","35449201-L1"
"Red","35449202-L1"
"Red","35449203-L1"
"Red","35449204-L1"
"Red","35449205-L1"
"Red","35449206-L1"
"Red","35449207-L1"
"Red","35449208-L1"
"Red","35449209-L1"
"Red","35449210-L1"
"Red","35449211-L1"
"Red","35449212-L1"
"Red","35449213-L1"
"Red","35449214-L1"
"Red","35449215-L1"
"Red","35449216-L1"
"Red","35449217-L1"
"Red","35449218-L1"
"Red","35449219-L1"
"Red","35449220-L1"
"Red","35449221-L1"
"Red","35449222-L1"
"Red","35449223-L1"
"Red","35449224-L1"
"Red","35449225-L1"
"Red","35449226-L1"
"Red","35449227-L1"
"Red","35449228-L1"
"Red","35449229-L1"
"Red","35449230-L1"
"Red","35449231-L1"
"Red","35449232-L1"
"Red","35449233-L1"
"Red","35449234-L1"
"Red","35449235-L1"
"Red","35449236-L1"
"Red","35449237-L1"
"Red","35449238-L1"
"Red","35449239-L1"
"Red","35449240-L1"
"Red","35449241-L1"
"Red","35449242-L1"
"Red","35449243-L1"
"Red","35449244-L1"
"Red","35449245-L1"
"Red","35449246-L1"
"Red","35449247-L1"
"Red","35449248-L1"
"Red","35449249-L1"
"Red","35449250-L1"
"Red","35449251-L1"
"Red","35449252-L1"
"Red","35449253-L1"
"Red","35449254-L1"
"Red","35449255-L1"
"Red","35449256-L1"
"Red","35449257-L1"
"Red","35449258-L1"
"Red","35449259-L1"
"Red","35449260-L1"
"Red","35449261-L1"
"Red","35449262-L1"
"Red","35449263-L1"
"Red","35449264-L1"
"Red","35449265-L1"
"Red","35449266-L1"
"Red","35449267-L1"
"Red","35449268-L1"
"Red","35449269-L1"
"Red","35449270-L1"
"Red","35449271-L1"
"Red","35449272-L1"
"Red","35449273-L1"
"Red","35449274-L1"
"Red","35449275-L1"
"Red","35449276-L1"
"Red","35449277-L1"
"Red","35449278-L1"
"Red","35449279-L1"
"Red","35449280-L1"
"Red","35449281-L1"
"Red","35449282-L1"
"Red","35449283-L1"
"Red","35449284-L1"
"Red","35449285-L1"
"Red","35449286-L1"
"Red","35449310-L1"
"Red","35449311-L1"
"Red","35449314-L1"
"Red","35449316-L1"
"Red","35449317-L1"
"Red","35449318-L1"
"Red","35449319-L1"
"Red","35449321-L1"
"Red","35449486-L1"
"Red","35449487-L1"
"Red","35449488-L1"
"Red","35449489-L1"
"Red","35449490-L1"
"Red","35449491-L1"
"Red","35449492-L1"
"Red","35449493-L1"
"Red","35449494-L1"
"Red","35449495-L1"
"Red","35449496-L1"
"Red","35449497-L1"
"Red","35449498-L1"
"Red","35449499-L1"
"Red","35449500-L1"
"Red","35449501-L1"
"Red","35449502-L1"
"Red","35449503-L1"
"Red","35449504-L1"
"Red","35449505-L1"
"Red","35449506-L1"
"Red","35449507-L1"
"Red","35449508-L1"
"Red","35449509-L1"
"Red","35449510-L1"
"Red","35449511-L1"
"Red","35449512-L1"
"Red","35449513-L1"
"Red","35449514-L1"
"Red","35449515-L1"
"Red","35449516-L1"
"Red","35449517-L1"
"Red","35449518-L1"
"Red","35449519-L1"
"Red","35449520-L1"
"Red","35449521-L1"
"Red","35449522-L1"
"Red","35449523-L1"
"Red","35449524-L1"
"Red","35449525-L1"
"Red","35449526-L1"
"Red","35449527-L1"
"Red","35449528-L1"
"Red","35449529-L1"
"Red","35449530-L1"
"Red","35449531-L1"
"Red","35449532-L1"
"Red","35449533-L1"
"Red","35449534-L1"
"Red","35449535-L1"
"Red","35449536-L1"
"Red","35449537-L1"
"Red","35449538-L1"
"Red","35449539-L1"
"Red","35449540-L1"
"Red","35449541-L1"
"Red","35449542-L1"
"Red","35449543-L1"
"Red","35449544-L1"
"Red","35449545-L1"
"Red","35449546-L1"
"Red","35449547-L1"
"Red","35449548-L1"
"Red","35449549-L1"
"Red","35449550-L1"
"Red","35449551-L1"
"Red","35449552-L1"
"Red","35449553-L1"
"Red","35449554-L1"
"Red","35449555-L1"
"Red","35449556-L1"
"Red","35449557-L1"
"Red","35449558-L1"
"Red","35449559-L1"
"Red","35449560-L1"
"Red","35449561-L1"
"Red","35449562-L1"
"Red","35449563-L1"
"Red","35449564-L1"
"Red","35449565-L1"
"Red","35449566-L1"
"Red","35449567-L1"
"Red","35449568-L1"
"Red","35449569-L1"
"Red","35449570-L1"
"Red","35449571-L1"
"Red","35449572-L1"
"Red","35449573-L1"
"Red","35449574-L1"
"Red","35449575-L1"
"Red","35449576-L1"
"Red","35449577-L1"
"Red","35449578-L1"
"Red","35449579-L1"
"Red","35449580-L1"
"Red","35449581-L1"
"Red","35449582-L1"
"Red","35449583-L1"
"Red","35449584-L1"
"Red","35449585-L1"
"Red","35449586-L1"
"Red","35449587-L1"
"Red","35449588-L1"
"Red","35449589-L1"
"Red","35449590-L1"
"Red","35449591-L1"
"Red","35449592-L1"
"Red","35449593-L1"
"Red","35449594-L1"
"Red","35449595-L1"
"Red","35449596-L1"
"Red","35449597-L1"
"Red","35449598-L1"
"Red","35449599-L1"
"Red","35449600-L1"
"Red","35449601-L1"
"Red","35449602-L1"
"Red","35449603-L1"
"Red","35449604-L1"
"Red","35449605-L1"
"Red","35449606-L1"
"Red","35449607-L1"
"Red","35449608-L1"
"Red","35449609-L1"
"Red","35449610-L1"
"Red","35449611-L1"
"Red","35449612-L1"
"Red","35449613-L1"
"Red","35449614-L1"
"Red","35449615-L1"
"Red","35449616-L1"
"Red","35449617-L1"
"Red","35449618-L1"
"Red","35449619-L1"
"Red","35449620-L1"
"Red","35449621-L1"
"Red","35449622-L1"
"Red","35449623-L1"
"Red","35448923-O1"
"Red","35448933-O1"
"Red","35448935-O1"
"Red","35448936-O1"
"Red","35448951-O1"
"Red","35448952-O1"
"Red","35448953-O1"
"Red","35448954-O1"
"Red","35448955-O1"
"Red","35448956-O1"
"Red","35449127-O1"
"Red","35449128-O1"
"Red","35449129-O1"
"Red","35449130-O1"
"Red","35449131-O1"
"Red","35449132-O1"
"Red","35449133-O1"
"Red","35449134-O1"
"Red","35449135-O1"
"Red","35449136-O1"
"Red","35449137-O1"
"Red","35449138-O1"
"Red","35449139-O1"
"Red","35449140-O1"
"Red","35449141-O1"
"Red","35449142-O1"
"Red","35449143-O1"
"Red","35449144-O1"
"Red","35449145-O1"
"Red","35449146-O1"
"Red","35449147-O1"
"Red","35449148-O1"
"Red","35449149-O1"
"Red","35449150-O1"
"Red","35449151-O1"
"Red","35449152-O1"
"Red","35449153-O1"
"Red","35449154-O1"
"Red","35449155-O1"
"Red","35449156-O1"
"Red","35449157-O1"
"Red","35449158-O1"
"Red","35449159-O1"
"Red","35449160-O1"
"Red","35449161-O1"
"Red","35449162-O1"
"Red","35449163-O1"
"Red","35449164-O1"
"Red","35449165-O1"
"Red","35449166-O1"
"Red","35449167-O1"
"Red","35449168-O1"
"Red","35449169-O1"
"Red","35449170-O1"
"Red","35449171-O1"
"Red","35449172-O1"
"Red","35449173-O1"
"Red","35449174-O1"
"Red","35449175-O1"
"Red","35449176-O1"
"Red","35449177-O1"
"Red","35449178-O1"
"Red","35449179-O1"
"Red","35449180-O1"
"Red","35449181-O1"
"Red","35449182-O1"
"Red","35449183-O1"
"Red","35449184-O1"
"Red","35449185-O1"
"Red","35449186-O1"
"Red","35449187-O1"
"Red","35449188-O1"
"Red","35449189-O1"
"Red","35449190-O1"
"Red","35449191-O1"
"Red","35449192-O1"
"Red","35449193-O1"
"Red","35449194-O1"
"Red","35449195-O1"
"Red","35449196-O1"
"Red","35449197-O1"
"Red","35449198-O1"
"Red","35449199-O1"
"Red","35449200-O1"
"Red","35449201-O1"
"Red","35449202-O1"
"Red","35449203-O1"
"Red","35449204-O1"
"Red","35449205-O1"
"Red","35449206-O1"
"Red","35449207-O1"
"Red","35449208-O1"
"Red","35449209-O1"
"Red","35449210-O1"
"Red","35449211-O1"
"Red","35449212-O1"
"Red","35449213-O1"
"Red","35449214-O1"
"Red","35449215-O1"
"Red","35449216-O1"
"Red","35449217-O1"
"Red","35449218-O1"
"Red","35449219-O1"
"Red","35449220-O1"
"Red","35449221-O1"
"Red","35449222-O1"
"Red","35449223-O1"
"Red","35449224-O1"
"Red","35449225-O1"
"Red","35449226-O1"
"Red","35449227-O1"
"Red","35449228-O1"
"Red","35449229-O1"
"Red","35449230-O1"
"Red","35449231-O1"
"Red","35449232-O1"
"Red","35449233-O1"
"Red","35449234-O1"
"Red","35449235-O1"
"Red","35449236-O1"
"Red","35449237-O1"
"Red","35449238-O1"
"Red","35449239-O1"
"Red","35449240-O1"
"Red","35449241-O1"
"Red","35449242-O1"
"Red","35449243-O1"
"Red","35449244-O1"
"Red","35449245-O1"
"Red","35449246-O1"
"Red","35449247-O1"
"Red","35449248-O1"
"Red","35449249-O1"
"Red","35449250-O1"
"Red","35449251-O1"
"Red","35449252-O1"
"Red","35449253-O1"
"Red","35449254-O1"
"Red","35449255-O1"
"Red","35449256-O1"
"Red","35449257-O1"
"Red","35449258-O1"
"Red","35449259-O1"
"Red","35449260-O1"
"Red","35449261-O1"
"Red","35449262-O1"
"Red","35449263-O1"
"Red","35449264-O1"
"Red","35449265-O1"
"Red","35449266-O1"
"Red","35449267-O1"
"Red","35449268-O1"
"Red","35449269-O1"
"Red","35449270-O1"
"Red","35449271-O1"
"Red","35449272-O1"
"Red","35449273-O1"
"Red","35449274-O1"
"Red","35449275-O1"
"Red","35449276-O1"
"Red","35449277-O1"
"Red","35449278-O1"
"Red","35449279-O1"
"Red","35449280-O1"
"Red","35449281-O1"
"Red","35449282-O1"
"Red","35449283-O1"
"Red","35449284-O1"
"Red","35449285-O1"
"Red","35449286-O1"
"Red","35449310-O1"
"Red","35449311-O1"
"Red","35449314-O1"
"Red","35449316-O1"
"Red","35449317-O1"
"Red","35449318-O1"
"Red","35449319-O1"
"Red","35449321-O1"
"Red","35449486-O1"
"Red","35449487-O1"
"Red","35449488-O1"
"Red","35449489-O1"
"Red","35449490-O1"
"Red","35449491-O1"
"Red","35449492-O1"
"Red","35449493-O1"
"Red","35449494-O1"
"Red","35449495-O1"
"Red","35449496-O1"
"Red","35449497-O1"
"Red","35449498-O1"
"Red","35449499-O1"
"Red","35449500-O1"
"Red","35449501-O1"
"Red","35449502-O1"
"Red","35449503-O1"
"Red","35449504-O1"
"Red","35449505-O1"
"Red","35449506-O1"
"Red","35449507-O1"
"Red","35449508-O1"
"Red","35449509-O1"
"Red","35449510-O1"
"Red","35449511-O1"
"Red","35449512-O1"
"Red","35449513-O1"
"Red","35449514-O1"
"Red","35449515-O1"
"Red","35449516-O1"
"Red","35449517-O1"
"Red","35449518-O1"
"Red","35449519-O1"
"Red","35449520-O1"
"Red","35449521-O1"
"Red","35449522-O1"
"Red","35449523-O1"
"Red","35449524-O1"
"Red","35449525-O1"
"Red","35449526-O1"
"Red","35449527-O1"
"Red","35449528-O1"
"Red","35449529-O1"
"Red","35449530-O1"
"Red","35449531-O1"
"Red","35449532-O1"
"Red","35449533-O1"
"Red","35449534-O1"
"Red","35449535-O1"
"Red","35449536-O1"
"Red","35449537-O1"
"Red","35449538-O1"
"Red","35449539-O1"
"Red","35449540-O1"
"Red","35449541-O1"
"Red","35449542-O1"
"Red","35449543-O1"
"Red","35449544-O1"
"Red","35449545-O1"
"Red","35449546-O1"
"Red","35449547-O1"
"Red","35449548-O1"
"Red","35449549-O1"
"Red","35449550-O1"
"Red","35449551-O1"
"Red","35449552-O1"
"Red","35449553-O1"
"Red","35449554-O1"
"Red","35449555-O1"
"Red","35449556-O1"
"Red","35449557-O1"
"Red","35449558-O1"
"Red","35449559-O1"
"Red","35449560-O1"
"Red","35449561-O1"
"Red","35449562-O1"
"Red","35449563-O1"
"Red","35449564-O1"
"Red","35449565-O1"
"Red","35449566-O1"
"Red","35449567-O1"
"Red","35449568-O1"
"Red","35449569-O1"
"Red","35449570-O1"
"Red","35449571-O1"
"Red","35449572-O1"
"Red","35449573-O1"
"Red","35449574-O1"
"Red","35449575-O1"
"Red","35449576-O1"
"Red","35449577-O1"
"Red","35449578-O1"
"Red","35449579-O1"
"Red","35449580-O1"
"Red","35449581-O1"
"Red","35449582-O1"
"Red","35449583-O1"
"Red","35449584-O1"
"Red","35449585-O1"
"Red","35449586-O1"
"Red","35449587-O1"
"Red","35449588-O1"
"Red","35449589-O1"
"Red","35449590-O1"
"Red","35449591-O1"
"Red","35449592-O1"
"Red","35449593-O1"
"Red","35449594-O1"
"Red","35449595-O1"
"Red","35449596-O1"
"Red","35449597-O1"
"Red","35449598-O1"
"Red","35449599-O1"
"Red","35449600-O1"
"Red","35449601-O1"
"Red","35449602-O1"
"Red","35449603-O1"
"Red","35449604-O1"
"Red","35449605-O1"
"Red","35449606-O1"
"Red","35449607-O1"
"Red","35449608-O1"
"Red","35449609-O1"
"Red","35449610-O1"
"Red","35449611-O1"
"Red","35449612-O1"
"Red","35449613-O1"
"Red","35449614-O1"
"Red","35449615-O1"
"Red","35449616-O1"
"Red","35449617-O1"
"Red","35449618-O1"
"Red","35449619-O1"
"Red","35449620-O1"
"Red","35449621-O1"
"Red","35449622-O1"
"Red","35449623-O1"
"24","36537352"
"27","36537352"
"24","36537353"
"27","36537353"
"24","36537354"
"27","36537354"
"24","36537355"
"27","36537355"
"24","36537356"
"27","36537356"
"24","36537357"
"27","36537357"
"24","36537358"
"27","36537358"
"24","36537359"
"27","36537359"
"24","36537360"
"27","36537360"
"24","36537361"
"27","36537361"
"24","36537362"
"27","36537362"
"24","36537363"
"27","36537363"
"40","36538574"
"50","36538574"
"40","36538577"
"50","36538577"
"40","36538593"
"50","36538593"
"40","36538604"
"50","36538604"
"37","36539625"
"38","36539625"
"37","36539636"
"38","36539636"
"37","36539647"
"38","36539647"
"37","36539654"
"38","36539654"
"37","36539667"
"38","36539667"
"37","36539676"
"38","36539676"
"24","36539893"
"27","36539893"
"24","36539894"
"27","36539894"
"24","36539895"
"27","36539895"
"24","36539896"
"27","36539896"
"24","36539897"
"27","36539897"
"24","36539898"
"27","36539898"
"24","36539899"
"27","36539899"
"24","36539900"
"27","36539900"
"24","36539901"
"27","36539901"
"24","36539902"
"27","36539902"
"24","36539903"
"27","36539903"
"24","36539904"
"27","36539904"
"24","36539906"
"27","36539906"
"24","36539907"
"27","36539907"
"24","36539908"
"27","36539908"
"24","36539909"
"27","36539909"
"24","36539910"
"27","36539910"
"24","36539911"
"27","36539911"
"24","36539912"
"27","36539912"
"24","36539913"
"27","36539913"
"24","36539914"
"27","36539914"
"24","36539915"
"27","36539915"
"24","36539916"
"27","36539916"
"24","36539917"
"27","36539917"
"24","36539918"
"27","36539918"
"24","36539919"
"27","36539919"
"24","36539920"
"27","36539920"
"24","36539921"
"27","36539921"
"24","36539922"
"27","36539922"
"24","36539923"
"27","36539923"
"24","36539924"
"27","36539924"
"24","36539925"
"27","36539925"
"24","36539926"
"27","36539926"
"24","36539927"
"27","36539927"
"24","36539928"
"27","36539928"
"24","36539929"
"27","36539929"
"24","36539930"
"27","36539930"
"24","36539931"
"27","36539931"
"24","36539932"
"27","36539932"
"24","36539933"
"27","36539933"
"40","36540073"
"50","36540073"
"40","36540074"
"50","36540074"
"40","36540075"
"50","36540075"
"40","36540076"
"50","36540076"
"40","36540077"
"50","36540077"
"40","36540078"
"50","36540078"
"40","36540079"
"50","36540079"
"40","36540080"
"50","36540080"
"24","36540181"
"27","36540181"
"24","36540182"
"27","36540182"
"24","36540183"
"27","36540183"
"24","36540184"
"27","36540184"
"24","36540185"
"27","36540185"
"24","36540186"
"27","36540186"
"24","36540187"
"27","36540187"
"24","36540188"
"27","36540188"
"24","36540189"
"27","36540189"
"24","36540190"
"27","36540190"
"24","36540191"
"27","36540191"
"24","36540192"
"27","36540192"
"24","36540193"
"27","36540193"
"32","36540625"
"33","36540625"
"32","36540774"
"33","36540774"
"24","36541300"
"27","36541300"
"24","36541339"
"27","36541339"
"40","36541473"
"50","36541473"
"40","36541474"
"50","36541474"
"40","36541475"
"50","36541475"
"40","36541476"
"50","36541476"
"40","36541477"
"50","36541477"
"40","36541478"
"50","36541478"
"40","36541479"
"50","36541479"
"40","36541480"
"50","36541480"
"40","36541481"
"50","36541481"
"40","36541482"
"50","36541482"
"40","36541483"
"50","36541483"
"40","36541484"
"50","36541484"
"40","36541485"
"50","36541485"
"40","36541486"
"50","36541486"
"40","36541487"
"50","36541487"
"40","36541488"
"50","36541488"
"24","36541489"
"27","36541489"
"24","36541611"
"27","36541611"
"24","36541612"
"27","36541612"
"24","36541613"
"27","36541613"
"24","36541614"
"27","36541614"
"24","36541615"
"27","36541615"
"24","36541616"
"27","36541616"
"24","36541617"
"27","36541617"
"24","36541618"
"27","36541618"
"24","36541619"
"27","36541619"
"24","36541620"
"27","36541620"
"24","36541621"
"27","36541621"
"24","36541622"
"27","36541622"
"24","36541623"
"27","36541623"
"24","36541624"
"27","36541624"
"24","36541625"
"27","36541625"
"24","36541626"
"27","36541626"
"24","36541627"
"27","36541627"
"24","36541628"
"27","36541628"
"24","36541629"
"27","36541629"
"24","36541630"
"27","36541630"
"24","36541631"
"27","36541631"
"24","36545119"
"27","36545119"
"24","36545158"
"27","36545158"
"40","36545292"
"50","36545292"
"40","36545293"
"50","36545293"
"40","36545294"
"50","36545294"
"40","36545295"
"50","36545295"
"40","36545296"
"50","36545296"
"40","36545297"
"50","36545297"
"40","36545298"
"50","36545298"
"40","36545299"
"50","36545299"
"40","36545300"
"50","36545300"
"40","36545301"
"50","36545301"
"40","36545302"
"50","36545302"
"40","36545303"
"50","36545303"
"40","36545304"
"50","36545304"
"40","36545305"
"50","36545305"
"40","36545306"
"50","36545306"
"40","36545307"
"50","36545307"
"24","36545308"
"27","36545308"
"24","36545430"
"27","36545430"
"24","36545431"
"27","36545431"
"24","36545432"
"27","36545432"
"24","36545433"
"27","36545433"
"24","36545434"
"27","36545434"
"24","36545435"
"27","36545435"
"24","36545436"
"27","36545436"
"24","36545437"
"27","36545437"
"24","36545438"
"27","36545438"
"24","36545439"
"27","36545439"
"24","36545440"
"27","36545440"
"24","36545441"
"27","36545441"
"24","36545442"
"27","36545442"
"24","36545443"
"27","36545443"
"24","36545444"
"27","36545444"
"24","36545445"
"27","36545445"
"24","36545446"
"27","36545446"
"24","36545447"
"27","36545447"
"24","36545448"
"27","36545448"
"24","36545449"
"27","36545449"
"24","36545450"
"27","36545450"
"24","36543045"
"27","36543045"
"24","36543046"
"27","36543046"
"24","36543047"
"27","36543047"
"24","36543048"
"27","36543048"
"24","36543049"
"27","36543049"
"24","36543050"
"27","36543050"
"24","36543051"
"27","36543051"
"24","36543052"
"27","36543052"
"24","36543053"
"27","36543053"
"24","36543054"
"27","36543054"
"24","36543055"
"27","36543055"
"24","36543056"
"27","36543056"
"40","36544235"
"50","36544235"
"40","36544238"
"50","36544238"
"40","36544254"
"50","36544254"
"40","36544264"
"50","36544264"
"89","36678027"
"93","36678027"
"89","36583646"
"93","36583646"
"89","36585394"
"93","36585394"
"89","36585395"
"93","36585395"
"89","36586376"
"93","36586376"
"89","36586377"
"93","36586377"
"89","36679879"
"93","36679879"
"441","36603391"
"442","36603391"
"441","36603419"
"442","36603419"
"441","36603420"
"442","36603420"
"441","36603421"
"442","36603421"
"441","36603422"
"442","36603422"
"441","36603423"
"442","36603423"
"441","36603424"
"442","36603424"
"441","36603425"
"442","36603425"
"441","36603426"
"442","36603426"
"441","36603427"
"442","36603427"
"441","36603429"
"442","36603429"
"441","36603430"
"442","36603430"
"441","36603445"
"442","36603445"
"441","36603447"
"442","36603447"
"441","36603517"
"442","36603517"
"116","36603539"
"117","36603539"
"116","36603540"
"117","36603540"
"116","36603541"
"117","36603541"
"116","36603542"
"117","36603542"
"116","36603543"
"117","36603543"
"116","36603544"
"117","36603544"
"116","36603545"
"117","36603545"
"116","36603546"
"117","36603546"
"116","36603547"
"117","36603547"
"116","36603548"
"117","36603548"
"116","36603549"
"117","36603549"
"116","36603550"
"117","36603550"
"116","36603565"
"117","36603565"
"116","36603568"
"117","36603568"
"116","36603570"
"117","36603570"
"116","36603572"
"117","36603572"
"116","36603575"
"117","36603575"
"116","36603576"
"117","36603576"
"116","36603579"
"117","36603579"
"116","36603581"
"117","36603581"
"116","36603583"
"117","36603583"
"441","36600107"
"442","36600107"
"441","36600135"
"442","36600135"
"441","36600136"
"442","36600136"
"441","36600137"
"442","36600137"
"441","36600138"
"442","36600138"
"441","36600139"
"442","36600139"
"441","36600140"
"442","36600140"
"441","36600141"
"442","36600141"
"441","36600142"
"442","36600142"
"441","36600143"
"442","36600143"
"441","36600145"
"442","36600145"
"441","36600146"
"442","36600146"
"441","36600161"
"442","36600161"
"441","36600163"
"442","36600163"
"441","36600213"
"442","36600213"
"116","36600234"
"117","36600234"
"116","36600235"
"117","36600235"
"116","36600236"
"117","36600236"
"116","36600237"
"117","36600237"
"116","36600238"
"117","36600238"
"116","36600239"
"117","36600239"
"116","36600240"
"117","36600240"
"116","36600241"
"117","36600241"
"116","36600242"
"117","36600242"
"116","36600243"
"117","36600243"
"116","36600244"
"117","36600244"
"116","36600245"
"117","36600245"
"116","36600260"
"117","36600260"
"116","36600263"
"117","36600263"
"116","36600265"
"117","36600265"
"116","36600267"
"117","36600267"
"116","36600270"
"117","36600270"
"116","36600271"
"117","36600271"
"116","36600274"
"117","36600274"
"116","36600276"
"117","36600276"
"116","36600278"
"117","36600278"
"214","36779565"
"216","36779565"
"214","36779566"
"216","36779566"
"214","36779567"
"216","36779567"
"214","36779568"
"216","36779568"
"214","36779604"
"216","36779604"
"214","36779605"
"216","36779605"
"214","36779606"
"216","36779606"
"214","36779607"
"216","36779607"
"214","36779608"
"216","36779608"
"214","36779609"
"216","36779609"
"214","36779610"
"216","36779610"
"214","36779611"
"216","36779611"
"214","36779612"
"216","36779612"
"214","36779613"
"216","36779613"
"214","36779614"
"216","36779614"
"214","36779615"
"216","36779615"
"214","36779616"
"216","36779616"
"214","36779686"
"216","36779686"
"214","36779687"
"216","36779687"
"214","36779688"
"216","36779688"
"214","36779689"
"216","36779689"
"214","36779690"
"216","36779690"
"214","36779691"
"216","36779691"
"214","36779692"
"216","36779692"
"214","36779693"
"216","36779693"
"214","36779694"
"216","36779694"
"214","36781988"
"216","36781988"
"214","36781999"
"216","36781999"
"214","36782004"
"216","36782004"
"214","36782006"
"216","36782006"
"214","36782007"
"216","36782007"
"214","36782033"
"216","36782033"
"214","36782034"
"216","36782034"
"214","36782035"
"216","36782035"
"214","36782036"
"216","36782036"
"214","36782039"
"216","36782039"
"214","36782042"
"216","36782042"
"214","36782043"
"216","36782043"
"214","36782044"
"216","36782044"
"214","36782045"
"216","36782045"
"214","36782046"
"216","36782046"
"214","36782047"
"216","36782047"
"214","36782048"
"216","36782048"
"214","36782113"
"216","36782113"
"214","36782114"
"216","36782114"
"214","36782124"
"216","36782124"
"214","36782125"
"216","36782125"
"214","36782146"
"216","36782146"
"214","36782147"
"216","36782147"
"214","36782152"
"216","36782152"
"214","36782153"
"216","36782153"
"214","36782190"
"216","36782190"
"214","36782191"
"216","36782191"
"214","36782267"
"216","36782267"
"214","36782269"
"216","36782269"
"214","36782271"
"216","36782271"
"214","36782274"
"216","36782274"
"214","36782275"
"216","36782275"
"214","36782277"
"216","36782277"
"214","36782280"
"216","36782280"
"214","36782281"
"216","36782281"
"214","36782283"
"216","36782283"
"214","36782284"
"216","36782284"
"214","36782289"
"216","36782289"
"214","36782291"
"216","36782291"
"214","36782293"
"216","36782293"
"214","36782295"
"216","36782295"
"214","36782297"
"216","36782297"
"214","36782299"
"216","36782299"
"214","36782301"
"216","36782301"
"214","36782303"
"216","36782303"
"214","36782305"
"216","36782305"
"214","36782307"
"216","36782307"
"214","36782309"
"216","36782309"
"214","36782311"
"216","36782311"
"214","36782313"
"216","36782313"
"214","36782315"
"216","36782315"
"214","36782317"
"216","36782317"
"214","36782319"
"216","36782319"
"214","36782321"
"216","36782321"
"214","36782323"
"216","36782323"
"214","36782326"
"216","36782326"
"214","36782328"
"216","36782328"
"214","36782330"
"216","36782330"
"214","36782379"
"216","36782379"
"214","36782380"
"216","36782380"
"214","36782383"
"216","36782383"
"214","36782384"
"216","36782384"
"214","36782387"
"216","36782387"
"214","36782388"
"216","36782388"
"214","36782391"
"216","36782391"
"214","36782392"
"216","36782392"
"214","36782393"
"216","36782393"
"214","36782394"
"216","36782394"
"214","36782399"
"216","36782399"
"214","36782402"
"216","36782402"
"214","36782745"
"216","36782745"
"214","36782747"
"216","36782747"
"214","36782749"
"216","36782749"
"214","36782750"
"216","36782750"
"214","36782787"
"216","36782787"
"214","36782788"
"216","36782788"
"214","36782790"
"216","36782790"
"214","36782792"
"216","36782792"
"214","36782793"
"216","36782793"
"214","36782794"
"216","36782794"
"214","36782801"
"216","36782801"
"214","36782810"
"216","36782810"
"214","36782821"
"216","36782821"
"214","36782822"
"216","36782822"
"214","36782823"
"216","36782823"
"214","36782826"
"216","36782826"
"214","36782827"
"216","36782827"
"214","36782830"
"216","36782830"
"214","36782832"
"216","36782832"
"214","36782834"
"216","36782834"
"214","36782842"
"216","36782842"
"214","36782852"
"216","36782852"
"214","36782857"
"216","36782857"
"214","36782901"
"216","36782901"
"214","36782902"
"216","36782902"
"214","36782903"
"216","36782903"
"214","36782904"
"216","36782904"
"214","36782905"
"216","36782905"
"214","36782906"
"216","36782906"
"214","36782909"
"216","36782909"
"214","36782910"
"216","36782910"
"214","36782911"
"216","36782911"
"214","36782913"
"216","36782913"
"214","36782914"
"216","36782914"
"214","36782915"
"216","36782915"
"214","36782916"
"216","36782916"
"214","36782918"
"216","36782918"
"214","36782919"
"216","36782919"
"214","36782920"
"216","36782920"
"214","36782921"
"216","36782921"
"214","36782922"
"216","36782922"
"214","36782923"
"216","36782923"
"214","36782924"
"216","36782924"
"214","36782968"
"216","36782968"
"214","36783023"
"216","36783023"
"214","36783024"
"216","36783024"
"214","36783046"
"216","36783046"
"214","36783048"
"216","36783048"
"214","36785685"
"216","36785685"
"214","36785687"
"216","36785687"
"214","36785689"
"216","36785689"
"214","36785690"
"216","36785690"
"214","36785727"
"216","36785727"
"214","36785728"
"216","36785728"
"214","36785730"
"216","36785730"
"214","36785732"
"216","36785732"
"214","36785733"
"216","36785733"
"214","36785734"
"216","36785734"
"214","36785741"
"216","36785741"
"214","36785750"
"216","36785750"
"214","36785761"
"216","36785761"
"214","36785762"
"216","36785762"
"214","36785763"
"216","36785763"
"214","36785766"
"216","36785766"
"214","36785767"
"216","36785767"
"214","36785770"
"216","36785770"
"214","36785772"
"216","36785772"
"214","36785774"
"216","36785774"
"214","36785782"
"216","36785782"
"214","36785792"
"216","36785792"
"214","36785797"
"216","36785797"
"214","36785841"
"216","36785841"
"214","36785842"
"216","36785842"
"214","36785843"
"216","36785843"
"214","36785844"
"216","36785844"
"214","36785845"
"216","36785845"
"214","36785846"
"216","36785846"
"214","36785849"
"216","36785849"
"214","36785850"
"216","36785850"
"214","36785851"
"216","36785851"
"214","36785853"
"216","36785853"
"214","36785854"
"216","36785854"
"214","36785855"
"216","36785855"
"214","36785856"
"216","36785856"
"214","36785858"
"216","36785858"
"214","36785859"
"216","36785859"
"214","36785860"
"216","36785860"
"214","36785861"
"216","36785861"
"214","36785862"
"216","36785862"
"214","36785863"
"216","36785863"
"214","36785864"
"216","36785864"
"214","36785908"
"216","36785908"
"214","36785963"
"216","36785963"
"214","36785964"
"216","36785964"
"214","36785986"
"216","36785986"
"214","36785988"
"216","36785988"
"214","36781141"
"216","36781141"
"214","36781142"
"216","36781142"
"214","36781143"
"216","36781143"
"214","36781144"
"216","36781144"
"214","36781180"
"216","36781180"
"214","36781181"
"216","36781181"
"214","36781182"
